Country,Type,Year,TWh,Popn,MWhPerCap,inc,Max,MaxYear,MaxPop,totalMWhPerCap,cleanMWhPerCap
Philippines,Oil,2015,0,102125514,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,2016,0,103937216,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,2017,0,105813317,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,2018,0,107663686,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,2019,0,109473986,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,2020,0,111287623,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,2021,0,113094332,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,2022,0,114666324,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Solar,1975,0,41873861,0,NA,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,1976,0,42915004,0,NA,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,1977,0,44033735,0,NA,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,1978,0,45259302,0,NA,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,1979,0,46522176,0,NA,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,1980,0,47786288,0,NA,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,1981,0,49052803,0,NA,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,1982,0,50305858,0,NA,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,1983,0,51571187,0,NA,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,1984,0,52868182,0,NA,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,1985,0,54161737,0,NA,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,1986,0,55463584,0,NA,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,1987,0,56756093,0,NA,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,1988,0,58074256,0,NA,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,1989,0,59437589,0,NA,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,1990,0,60817097,0,0,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,1991,0,62300699,0,0,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,1992,0,63778802,0,0,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,1993,0,65308248,0,0,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,1994,0,66858393,0,0,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,1995,0,68442173,0,0,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
